	umap dim 1	umap dim 2	Membrane.Ecad..HCC.650.Joe..Mean..Normalized.Counts..Total.Weighting.	Nucleus.DAPI.Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD103..HCC.520.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.Glypican..HCC.540.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD8..HCC.570.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.PD1..HCC.620.Joe..Mean..Normalized.Counts..Total.Weighting.	Cytoplasm.CD3..HCC.690.Joe..Mean..Normalized.Counts..Total.Weighting.
5635	-0.88458353	7.203583	17.915	13.924	1.471	7.202	9.244	5.414	1.811
5636	-0.03618603	10.3546295	21.121	12.472	1.564	9.702	12.978	4.848	2.174
5637	1.368191	10.467525	22.408	13.094	1.309	12.722	10.96	3.789	1.882
5638	2.0064256	8.437652	16.833	12.275	1.357	10.779	15.383	5.605	1.774
5639	0.28069672	0.81333	6.334	24.976	1.042	6.211	7.98	3.528	1.642
5640	3.0472076	-0.0024296371	7.498	13.709	1.175	7.253	7.162	3.465	1.515
5641	0.2553196	5.9691315	14.74	15.0	1.528	7.457	11.609	4.948	1.863
5642	0.36274847	13.261738	28.851	14.508	1.548	9.868	14.518	4.274	1.92
5643	-0.17612663	12.093494	26.037	16.014	1.504	9.283	13.278	3.898	2.097
5644	2.363019	6.8204446	14.618	14.686	1.35	13.098	10.536	2.845	1.331
5645	2.3387864	1.1624873	8.168	16.546	0.99	5.44	9.597	3.692	1.468
5646	1.5815314	4.0229974	11.68	16.956	1.809	8.298	10.549	5.147	1.981
5647	2.9543774	4.746772	12.167	14.424	1.523	11.469	10.191	4.985	1.604
5648	2.2381039	6.9772544	14.146	17.033	1.334	12.372	11.671	3.845	1.502
5649	-0.35795882	5.6419215	15.56	15.235	1.645	5.967	8.593	2.576	1.89
5650	3.282479	-0.32169366	6.926	13.344	1.297	5.803	7.795	4.531	1.539
5651	1.8696282	11.159422	23.975	12.621	1.451	14.476	10.849	3.623	2.052
5652	1.1627575	3.8020577	13.268	16.597	1.356	6.247	10.688	4.78	1.639
5653	3.6914413	9.034933	11.625	16.113	1.381	19.632	12.409	3.479	1.523
5654	2.6764398	2.7433305	11.949	11.691	1.582	7.592	8.123	4.487	1.38
5655	2.0925372	11.324336	23.649	13.472	1.584	16.946	11.909	3.523	1.591
5656	1.8019919	13.985661	33.19	13.354	1.105	16.672	15.632	3.563	1.816
5657	2.4913087	3.349184	12.01	14.976	1.399	7.352	10.559	4.422	1.451
5658	3.632611	4.619109	8.184	14.427	1.773	11.636	11.693	4.537	1.562
5659	0.664202	9.946318	21.089	15.422	1.916	12.483	8.945	4.823	1.472
5660	-0.16113715	12.482365	27.237	14.124	1.391	8.819	13.43	3.758	1.815
5661	-0.2775176	5.641948	15.533	14.36	1.44	7.121	8.474	3.108	1.602
5662	1.6004795	8.839052	17.746	13.339	1.966	13.03	11.355	5.148	2.042
5663	2.0340312	10.816596	21.436	11.907	1.618	13.953	13.912	4.921	1.571
5664	10.033494	4.148922	10.398	11.688	0.999	7.281	50.681	6.933	1.327
5665	0.0015454593	6.993019	16.451	12.403	1.452	10.307	10.716	4.796	1.59
5666	2.6137738	-0.8081152	7.021	13.225	1.312	4.381	7.979	5.169	1.669
5667	1.859887	1.3879738	11.294	14.071	1.009	5.483	6.211	3.136	1.122
5668	1.3659256	3.8182673	13.101	16.071	1.735	6.652	10.775	4.224	1.801
5669	-0.16004829	7.230644	18.177	17.655	1.311	6.453	10.978	4.604	1.985
5670	1.07867	9.71927	20.12	13.061	1.63	13.128	9.583	4.302	1.901
5671	-0.53855973	5.612497	15.509	13.726	1.476	6.11	10.226	3.708	1.526
5672	3.2355719	-0.311704	6.56	13.084	1.573	5.379	8.118	4.781	1.852
5673	0.9005688	1.8747257	9.651	19.893	1.162	5.667	8.949	3.744	1.225
5674	0.56652176	12.966617	28.722	17.5	1.52	14.704	10.865	3.502	1.951
5675	2.0166717	12.449596	26.831	17.661	1.341	16.029	15.489	4.218	1.21
5676	3.562272	0.92958045	7.665	13.907	1.445	7.827	9.017	4.625	1.476
5677	4.4244585	3.3455508	8.022	13.315	0.979	7.595	16.327	6.922	2.292
5678	0.39018175	6.3266063	15.979	15.389	1.378	8.911	9.911	4.647	1.495
5679	1.7018932	8.247378	17.104	13.757	1.299	12.492	12.921	4.919	1.463
5680	2.2006521	2.2227244	10.306	15.921	1.281	7.092	7.987	3.455	1.202
5681	0.7261211	2.442839	11.726	19.382	1.184	6.655	9.263	3.672	1.556
5682	2.6927347	-0.30384776	7.984	13.621	0.95	4.034	6.319	2.92	1.26
5683	-0.3911468	9.067746	19.48	14.957	1.559	8.057	12.878	4.831	2.245
5684	11.864512	3.510822	8.785	14.756	1.035	8.351	71.696	9.688	1.394
5685	2.670526	-1.4300405	6.125	15.793	0.917	4.29	5.498	3.061	1.284
5686	3.5593376	9.236066	14.364	13.204	2.681	18.47	12.089	6.594	1.427
5687	1.3202987	10.717884	22.813	17.464	1.717	14.328	10.163	4.347	2.031
5688	1.3266155	5.211997	14.619	13.621	1.909	9.946	7.799	4.323	1.803
5689	1.1129769	8.395957	17.214	15.83	1.26	10.977	12.846	2.761	1.329
5690	3.7384315	-0.4366469	5.175	12.23	1.022	7.429	6.847	4.0	1.221
5691	0.15260817	7.309181	17.282	17.263	1.469	8.329	9.849	3.918	2.157
5692	3.6688244	-0.3133669	5.96	13.028	0.793	7.5	7.16	3.369	1.086
5693	-0.89639425	7.025426	18.532	11.832	1.577	8.278	8.601	3.154	1.736
5694	2.3768215	1.6693074	9.993	13.804	1.256	4.872	8.72	3.438	1.381
5695	2.1043508	5.2671247	13.788	14.153	1.386	11.16	9.466	5.13	1.133
5696	3.5003462	-0.46136954	5.104	14.408	0.971	6.94	7.637	3.103	1.141
5697	3.4174507	-0.7177685	6.03	12.241	1.393	5.934	7.493	5.147	1.454
5698	2.4545572	-3.1836863	3.459	11.331	0.848	4.143	4.573	4.874	1.116
5699	1.0000014	7.9331436	17.37	13.284	1.336	11.721	9.562	3.599	1.846
5700	2.0914514	9.823316	19.429	12.692	1.556	14.374	11.779	4.726	1.587
5701	1.4950695	0.39917132	7.304	18.341	1.19	6.963	7.58	3.655	1.266
5702	3.676317	1.9446583	9.418	12.095	1.378	6.052	11.861	4.5	1.877
5703	-0.7468865	6.0279803	16.877	14.412	1.099	7.139	8.807	4.326	1.345
5704	2.2040315	-2.9527538	6.149	13.51	0.98	4.038	6.053	3.291	1.155
5705	1.1005335	4.0000353	12.953	18.302	1.462	8.529	9.585	4.509	1.561
5706	2.6602387	-0.031005632	7.76	15.63	0.955	6.923	5.863	2.33	1.113
5707	2.311848	-2.655609	5.167	15.981	0.753	3.709	4.639	3.415	0.968
5708	2.8338206	-1.2446153	5.357	16.129	1.072	5.168	7.226	3.588	1.255
5709	3.0582232	2.2013078	10.301	11.93	1.192	7.709	7.888	4.045	1.341
5710	2.1703656	9.943668	18.278	19.465	1.24	15.543	12.899	3.935	1.644
5711	4.1078672	2.4230394	8.063	11.094	1.559	14.026	12.581	3.513	1.787
5712	2.3994846	0.31654206	9.381	11.408	0.997	5.689	6.032	3.048	1.121
5713	-0.99850035	8.195196	19.386	14.797	1.662	7.368	9.971	4.234	1.89
5714	0.6111659	6.7474427	16.262	17.263	1.764	9.445	11.142	5.109	1.621
5715	-0.10500603	5.649374	15.512	15.77	1.288	7.746	8.206	2.979	1.328
5716	3.4865932	-0.64590275	6.485	11.802	1.366	4.703	7.669	4.152	1.475
5717	-0.16877858	5.297353	14.682	15.04	1.632	5.924	10.591	5.51	1.837
5718	1.1280756	3.9796715	13.067	23.841	1.488	10.299	11.066	5.108	1.828
5719	1.2764788	2.9697585	11.973	15.888	1.47	4.813	8.775	4.663	1.846
5720	1.4869171	3.2499382	10.506	19.101	1.426	9.619	8.209	4.84	1.64
5721	2.450608	3.056996	12.378	13.144	0.891	8.174	8.033	4.33	1.113
5722	2.597674	6.2739844	13.76	17.13	1.628	9.0	14.63	4.989	1.474
5723	2.608135	1.432535	9.307	14.409	1.6	5.157	9.488	5.667	1.945
5724	-0.37282363	8.556835	18.204	15.543	1.81	7.192	12.445	4.494	2.097
5725	3.0353422	3.8887064	12.59	14.769	1.494	5.103	11.067	5.819	1.744
5726	3.9337676	0.06390165	6.326	11.412	1.186	7.14	8.81	3.743	1.197
5727	3.3998585	1.477232	7.416	14.377	1.539	8.507	9.57	5.385	1.914
5728	0.4770429	9.163892	19.028	10.661	1.72	10.682	9.816	4.392	1.631
5729	2.670842	2.607452	11.92	12.105	0.985	7.646	6.87	3.558	1.176
5730	2.4173138	11.036439	21.403	12.449	1.342	15.54	15.14	4.134	1.943
5731	1.360972	2.7386394	11.805	16.968	1.223	7.306	8.777	3.289	1.291
5732	2.6970737	2.6518617	11.836	11.802	1.853	4.885	9.713	3.595	1.838
5733	3.385018	2.6540549	8.59	14.154	1.52	9.07	9.968	4.709	1.76
5734	0.428686	12.87295	27.177	16.941	1.47	12.52	10.252	2.774	2.649
5735	2.7127144	2.8196633	11.265	13.217	1.135	8.624	7.395	3.279	1.446
5736	3.9820921	2.9692612	8.469	12.185	1.259	9.147	13.908	6.952	1.41
5737	2.4909916	-1.8131486	7.17	11.985	1.02	4.254	6.717	3.635	1.213
5738	-0.873495	6.7746773	17.598	14.05	1.152	8.729	8.631	3.622	1.445
5739	-0.206826	9.528537	21.009	16.689	1.574	8.676	10.268	3.189	1.641
5740	1.5347017	9.721805	19.195	25.368	1.494	12.307	10.693	4.491	1.673
5741	2.371452	-3.2575593	3.978	12.266	0.85	3.992	5.085	3.435	1.248
5742	1.2908132	3.2602	11.636	16.942	1.693	5.841	10.35	5.49	1.612
5743	2.9454675	-0.5436335	6.713	13.853	0.804	5.353	6.871	2.593	1.103
5744	-0.60849124	5.734699	15.596	13.332	1.239	6.423	10.617	3.882	1.911
5745	1.4798566	10.074614	20.846	16.814	1.852	8.706	17.055	7.395	2.253
5746	-0.2125157	10.8702135	23.331	16.838	1.547	7.407	13.531	4.162	1.56
5747	-1.101039	-1.2824907	12.551	10.509	1.0	4.225	5.752	2.26	1.404
5748	1.6493905	-0.8151041	7.044	16.005	1.126	3.687	7.289	5.091	1.113
5749	0.7133355	7.3881965	17.516	18.592	1.498	10.431	10.888	4.779	1.687
5750	2.659854	7.3001122	14.362	14.355	1.146	14.56	12.779	4.341	1.313
5751	1.2959166	3.413393	12.41	20.069	1.478	9.027	8.651	4.731	1.697
5752	1.6069937	2.747972	9.288	19.887	1.422	8.779	9.531	4.675	1.64
5753	0.011513993	10.114117	23.28	16.146	1.278	8.879	10.473	2.761	1.487
5754	2.1886806	-0.69647664	8.445	11.949	0.908	3.893	5.772	2.885	0.997
5755	0.13965805	12.014359	25.4	13.949	1.452	10.933	7.493	4.008	2.615
5756	2.2511468	6.3077006	12.779	16.932	1.525	11.992	12.016	4.938	1.672
5757	3.3896086	9.004162	12.809	18.305	1.483	16.171	13.952	4.67	1.646
5758	2.6948986	3.3356879	12.993	11.84	1.058	7.901	9.104	3.627	1.017
5759	0.7850744	3.5839744	13.011	17.001	1.274	6.516	8.593	3.416	1.305
5760	3.3621945	-0.5967101	6.56	13.649	0.854	4.465	8.888	2.591	1.147
5761	3.8629143	1.0309807	6.609	14.286	1.312	6.886	10.593	4.564	1.648
5762	0.4088402	9.205584	19.339	14.245	1.567	11.364	10.738	4.663	1.713
5763	1.9490494	-2.7491775	6.805	14.623	0.602	5.43	4.345	2.478	1.043
5764	2.1264691	8.609846	16.688	17.667	1.471	10.12	15.807	5.414	1.863
5765	3.1879191	5.2531757	10.614	15.391	1.282	9.887	12.448	5.545	1.398
5766	2.6773746	2.6324172	12.094	12.347	1.847	5.481	9.207	4.6	1.45
5767	0.067381576	10.094449	22.975	17.046	1.518	9.938	9.552	3.189	1.544
5768	2.5390465	5.6061106	11.459	18.581	1.654	10.866	12.368	4.715	1.705
5769	2.8928978	3.6523652	12.451	11.955	1.904	8.526	9.729	3.828	1.505
5770	3.3682218	-1.3587154	5.455	13.319	0.931	5.168	7.077	2.807	1.021
5771	3.5497613	-1.2395972	4.805	12.52	1.313	4.796	9.074	5.217	1.62
5772	2.3386629	1.7584394	10.345	14.193	1.236	5.528	8.551	3.668	1.281
5773	4.226674	0.9723118	6.86	13.791	1.66	5.896	11.916	5.241	1.784
5774	2.493671	0.55430835	9.627	13.035	1.388	5.94	6.869	4.506	1.726
5775	2.7338927	2.6396103	11.18	12.263	0.995	7.434	7.885	2.845	1.331
5776	3.5654657	6.5104456	12.095	18.246	1.687	8.314	18.62	4.751	2.08
5777	1.1978407	9.95202	21.314	12.815	1.148	12.504	10.682	3.516	1.55
5778	1.7250546	2.8299372	10.658	18.413	1.481	6.29	10.823	3.9	1.616
5779	1.7558422	3.2116766	11.392	17.488	1.166	8.648	9.381	3.638	1.223
5780	3.4790838	0.5379212	5.887	14.891	1.078	7.932	8.739	2.993	1.354
5781	2.8030567	2.6244917	10.512	13.224	1.032	8.848	6.919	3.667	1.122
5782	-0.7123667	11.56536	24.564	12.629	1.896	8.946	9.621	3.785	1.395
5783	1.4685656	2.5554476	11.136	17.083	1.109	6.975	8.231	3.226	1.41
5784	6.3653584	2.987422	4.09	17.54	1.007	5.71	19.527	5.427	2.057
5785	2.6779213	3.2999368	12.506	11.487	1.143	7.124	10.169	3.475	1.293
5786	3.6497874	1.1687567	8.313	11.935	1.149	8.017	7.944	3.258	1.364
5787	2.571744	2.6055627	11.677	12.707	1.422	7.204	7.955	4.415	2.076
5788	3.5147338	5.482809	10.087	16.106	1.718	8.345	15.088	5.956	2.136
5789	2.186648	10.1779375	19.471	16.29	1.23	14.229	14.609	4.661	1.153
5790	3.0941424	-1.8473762	4.95	11.122	0.702	5.381	6.367	3.397	1.21
5791	1.3212665	3.457488	12.347	21.021	1.46	8.45	9.839	3.933	1.764
5792	3.5567417	-1.0860579	5.144	12.388	0.882	5.44	7.372	3.777	1.331
5793	3.4476135	0.82198447	6.269	15.606	1.083	8.002	11.498	3.872	1.213
5794	0.68970454	11.18003	23.432	12.597	1.596	8.114	16.491	5.348	2.203
5795	2.0544188	5.9054255	13.337	16.853	1.538	9.863	11.219	3.521	1.32
5796	2.2662547	5.398402	12.609	16.458	1.578	9.718	11.932	4.971	1.713
5797	3.192261	4.628791	12.406	13.439	1.732	7.912	13.565	5.454	1.837
5798	4.1245565	2.308998	7.217	10.857	0.756	13.861	10.175	3.355	0.961
5799	1.6456382	3.460825	11.82	18.057	1.477	9.217	10.108	4.012	2.044
5800	3.3005557	7.3796034	13.124	17.488	1.859	11.663	16.503	5.599	2.449
5801	0.9882395	8.067096	16.899	15.572	1.584	10.866	11.424	3.989	2.095
5802	4.292716	0.8377575	6.0	12.783	1.162	5.879	11.659	5.116	1.605
5803	2.7358255	-0.11187275	6.288	16.548	1.238	5.67	8.451	4.882	1.577
5804	1.145182	6.637859	15.797	20.82	1.673	12.369	10.354	3.94	2.011
5805	4.7618847	3.408235	7.425	12.95	1.383	8.375	18.104	6.99	1.45
5806	2.5161579	8.044626	15.42	17.077	1.604	13.477	14.109	4.903	1.621
5807	2.1506083	10.114324	18.3	21.264	1.476	16.288	11.397	3.246	2.183
5808	0.84827787	0.070489466	8.851	20.019	0.738	4.182	6.228	2.357	0.859
5809	3.6236832	1.3463522	8.317	13.067	1.354	7.39	8.528	3.507	1.306
5810	2.5507197	2.6784449	12.064	12.792	1.162	6.446	8.377	3.494	1.201
5811	2.8000908	-0.56504285	7.327	13.307	1.177	5.484	5.947	4.252	1.337
5812	3.9713798	1.644517	6.858	11.418	1.93	6.617	11.487	6.679	1.811
5813	1.0918449	6.1251445	14.14	19.939	1.328	8.389	12.112	3.86	1.325
5814	3.221599	-1.080191	6.242	12.51	1.197	5.849	6.356	3.311	1.192
5815	1.1062478	2.0341208	9.732	19.418	1.259	8.024	8.059	3.453	1.428
5816	1.6580693	3.3163404	11.239	18.44	1.277	8.755	9.463	3.984	1.789
5817	2.7732089	-1.3491175	5.133	17.017	1.01	4.135	7.285	3.354	1.24
5818	3.463394	9.0477495	12.55	17.809	1.341	17.085	14.004	5.457	1.595
5819	2.7536106	-1.3814373	5.609	17.938	0.762	4.307	5.836	2.809	0.971
5820	2.7321212	1.2855985	9.702	12.29	1.31	4.56	8.427	3.995	1.407
5821	2.7800076	1.8754039	10.007	12.559	1.277	5.919	8.804	3.588	1.403
5822	-0.5006419	4.0135317	15.685	15.196	1.311	5.513	6.421	4.043	1.772
5823	3.2385745	2.7020965	10.415	12.997	1.416	8.791	9.75	5.162	1.833
5824	2.8008015	-0.12297569	8.578	13.194	0.975	4.969	7.111	3.142	1.035
5825	2.1721694	5.153112	13.194	15.497	1.773	10.315	10.496	4.591	2.054
5826	-1.1899579	9.407673	21.0	15.299	1.302	5.879	10.377	4.507	1.76
5827	3.8791165	2.6384797	8.774	11.619	1.312	11.547	11.038	4.599	1.365
5828	2.6894257	0.2955441	8.494	10.963	0.841	6.424	6.476	3.335	0.958
5829	1.2413863	9.511844	18.655	14.505	1.285	13.538	9.041	2.843	2.159
5830	0.6232442	5.9206896	15.584	17.509	1.52	8.08	9.651	4.261	1.279
5831	2.5671697	2.5319574	8.493	17.301	1.203	8.226	11.18	4.12	1.495
5832	3.4215348	-0.941134	4.399	15.141	1.147	5.57	9.167	3.549	1.478
5833	1.1376637	0.22482334	8.116	18.875	0.942	5.413	5.636	2.823	1.087
5834	3.0964012	1.2641515	7.778	14.168	1.317	6.651	8.877	5.177	1.561
5835	0.2788554	7.2349505	15.906	12.038	1.515	8.002	15.297	4.388	1.874
5836	1.7320648	10.806342	22.247	13.138	1.298	14.366	10.996	4.056	1.623
5837	3.5894904	-0.3671101	6.103	13.304	1.322	6.927	7.219	3.04	1.269
5838	1.5422299	9.080839	15.28	20.782	1.876	12.633	11.472	4.587	1.892
5839	0.29915074	0.66772884	6.057	24.421	0.924	5.888	5.741	2.963	1.392
5840	0.950605	13.594109	30.086	18.527	1.463	13.455	13.255	3.822	2.191
5841	3.4927454	10.95679	20.428	15.228	1.37	18.74	18.668	4.416	2.227
5842	2.5108607	2.3277252	10.236	14.615	1.234	6.351	8.873	3.779	1.348
5843	1.9074016	1.3751858	10.347	15.452	1.226	5.623	7.657	3.206	1.174
5844	-0.17004517	7.181903	18.302	17.055	1.342	5.879	10.589	4.597	1.551
5845	0.4396432	9.229993	19.417	13.912	1.698	11.617	11.004	3.813	1.715
5846	2.049679	10.787013	21.447	11.71	1.733	13.339	14.59	5.01	2.125
5847	2.4747357	5.597518	11.386	16.947	3.128	11.204	12.417	5.171	2.352
5848	2.4808295	-0.15995847	7.633	15.225	1.246	5.25	7.739	3.563	1.313
5849	0.9683682	8.027206	17.445	15.597	1.425	11.341	9.22	3.89	1.877
5850	2.7138267	10.126637	18.008	17.761	3.41	6.492	21.41	6.028	2.466
5851	2.8447046	-0.40619412	7.504	12.472	1.168	4.134	7.103	3.546	1.396
5852	0.7916913	0.028646912	8.74	18.612	1.01	3.94	5.872	4.003	1.297
5853	0.43792444	8.63966	19.446	15.93	1.828	10.114	11.251	5.014	1.723
5854	3.2914486	-0.8253818	4.6	15.197	0.948	5.685	7.882	3.943	1.322
5855	2.6231747	11.24052	22.186	19.584	1.331	19.46	14.281	3.766	1.895
5856	1.9420153	13.293361	28.253	13.771	1.598	16.728	18.12	3.685	1.8
5857	3.0924468	1.3038325	8.23	13.874	1.458	5.975	9.499	4.998	1.451
5858	2.1591196	6.7565894	16.026	14.212	1.147	12.352	9.81	3.178	1.224
5859	3.272018	-1.4987481	4.691	14.091	0.902	3.651	7.432	2.975	1.182
5860	3.1720567	0.17759001	5.604	17.05	0.913	6.686	6.918	3.409	1.086
5861	3.104609	9.85842	13.007	24.369	0.985	19.666	10.496	3.605	1.624
5862	3.28548	6.8542676	12.195	14.062	1.269	14.814	13.398	5.16	1.56
5863	1.7222475	1.3599993	9.7	16.502	1.133	4.876	8.111	3.449	1.245
5864	3.3844075	4.6848536	9.437	16.015	1.414	11.75	11.239	4.838	1.399
5865	2.8459406	5.106204	13.109	12.383	1.718	8.858	12.496	5.507	1.799
5866	1.235962	14.493964	34.458	15.175	1.611	14.574	15.27	3.248	1.912
5867	3.4264903	8.251605	14.168	14.097	1.467	12.399	17.123	5.1	1.818
5868	2.6838424	1.0487806	9.781	11.934	1.298	3.93	8.134	3.755	1.487
5869	1.441067	10.437099	25.296	27.409	1.387	15.514	13.597	3.377	2.453
5870	2.602131	11.884543	25.526	17.518	1.419	19.039	18.729	3.919	1.529
5871	3.3560038	0.9115496	7.916	14.926	1.342	8.472	8.543	3.86	1.556
5872	1.8179033	1.0287892	9.238	16.054	1.232	4.883	7.988	4.644	1.551
5873	1.0882314	9.519191	20.015	17.301	1.452	11.348	13.545	4.554	1.757
5874	3.0010684	1.3435105	8.096	15.769	1.34	4.894	11.064	4.117	1.733
5875	3.0234218	-2.0365925	4.904	11.972	1.026	4.06	6.518	3.432	1.085
5876	2.3335893	0.2712364	9.429	11.717	0.934	4.609	6.353	2.904	1.26
5877	-0.48657733	3.862094	14.119	13.944	1.138	5.461	7.6	3.539	1.453
5878	1.8399893	9.86251	18.985	18.957	1.588	13.988	11.553	3.046	2.221
5879	-0.84300786	7.9874964	19.035	13.898	1.793	7.953	10.643	5.379	1.667
5880	-0.2511328	9.667691	21.122	16.461	1.699	7.928	11.656	3.808	2.218
5881	2.1549165	7.535408	15.743	18.103	1.552	13.744	11.409	4.867	2.097
5882	0.1267371	8.126729	17.59	14.274	1.536	9.356	11.388	4.765	1.8
5883	2.6706653	-2.161252	5.093	11.723	1.001	3.679	7.211	4.824	1.077
5884	1.9355328	13.415066	29.675	18.557	1.544	16.816	19.523	4.964	1.934
5885	2.1703255	1.7789946	11.187	13.451	1.072	5.014	8.319	4.283	1.266
5886	3.2891343	7.1159577	10.101	16.931	1.292	18.858	11.124	3.279	1.616
5887	1.2864903	3.3372478	11.743	19.752	1.583	7.947	8.972	4.554	1.515
5888	1.071955	14.985927	39.544	16.644	1.764	10.807	11.734	3.956	1.562
5889	0.6182581	3.0001242	9.982	24.739	1.44	7.084	13.917	5.734	1.993
5890	0.6610756	5.130658	14.27	17.661	1.463	7.789	9.232	4.17	1.468
5891	2.6725762	2.5564747	10.887	11.147	1.199	3.777	10.012	3.599	1.403
5892	3.0011892	1.781374	8.113	16.258	1.227	6.974	10.07	4.985	1.21
5893	0.7533012	5.2753363	14.101	18.911	1.677	7.1	10.788	4.259	2.069
5894	2.0279388	3.2166722	11.033	16.477	1.248	8.721	9.438	3.946	1.124
5895	2.8675804	6.897429	14.174	14.251	2.462	13.415	13.736	4.266	1.967
5896	1.3458328	10.623221	22.096	14.542	1.44	14.14	10.337	4.074	1.942
5897	1.5117272	0.166796	7.96	16.812	0.65	3.838	6.044	3.29	1.003
5898	1.9126253	9.786536	17.618	18.387	1.492	14.704	10.914	3.073	1.88
5899	1.715106	3.266189	11.593	17.757	1.203	9.13	9.561	3.701	1.348
5900	-0.61384624	5.9259057	15.891	13.165	1.657	7.821	9.97	4.581	1.692
5901	-0.999974	11.229085	24.762	13.366	1.383	4.877	9.451	2.708	2.327
5902	1.6198913	10.243478	29.896	40.543	1.52	20.625	20.273	6.933	2.036
5903	3.086015	2.7427611	6.361	16.309	1.381	9.172	10.449	4.266	1.487
5904	0.8813026	7.1207976	17.058	14.072	1.44	11.105	9.074	2.972	2.318
5905	2.749785	3.941208	11.676	15.264	1.852	8.355	10.505	3.796	2.253
5906	1.9410737	5.2455573	14.224	14.57	1.454	9.855	10.148	4.417	1.527
5907	2.8863893	5.615618	12.89	16.315	1.421	4.544	13.669	4.146	1.484
5908	2.7171082	-1.8084645	6.287	11.493	1.024	4.515	6.527	3.729	1.112
5909	3.0349634	2.7605157	10.522	14.008	1.37	8.513	8.643	4.705	1.344
5910	-0.5199883	5.4334598	14.307	13.371	1.856	5.583	10.494	4.395	1.783
5911	2.037401	10.197168	20.084	15.004	1.391	13.627	13.248	4.354	1.495
5912	1.2127072	3.0975575	12.032	18.955	1.339	7.939	8.405	3.818	1.388
5913	1.1553156	9.37079	18.832	14.873	1.582	13.238	8.611	3.917	1.748
5914	3.6458266	-0.11439103	7.059	11.778	1.321	5.607	8.335	4.571	1.575
5915	1.959502	10.0356245	19.588	14.592	1.549	14.199	11.975	4.791	1.656
5916	1.9917128	1.7107089	10.104	15.163	0.773	6.614	7.452	3.626	1.065
5917	2.4354188	1.8845905	10.86	13.878	1.166	4.978	8.918	4.101	1.395
5918	2.2050872	8.955161	18.955	11.746	1.671	9.913	16.262	5.486	1.646
5919	2.3275025	2.6597247	8.084	18.087	1.581	9.643	10.415	3.831	1.621
5920	3.9891894	6.3225574	11.178	15.273	2.534	6.666	19.03	6.279	1.748
5921	0.32997456	0.93951756	8.623	23.854	1.412	5.26	8.126	4.228	1.484
5922	0.5558413	6.6671395	17.703	19.633	1.89	7.381	10.764	4.933	2.026
5923	2.0810394	11.551207	25.142	12.605	1.369	16.89	12.564	4.435	1.845
5924	1.8006865	8.215652	16.331	11.41	1.93	12.471	13.106	4.835	2.226
5925	2.409995	7.020031	13.486	16.621	1.3	13.097	12.609	4.293	1.298
5926	2.3755002	0.27639276	9.44	11.589	0.891	5.199	6.325	2.529	1.057
5927	2.9584916	1.1975726	7.886	15.188	1.09	6.606	9.084	3.573	1.585
5928	3.60673	1.1337907	7.942	11.444	1.791	7.244	7.637	3.029	1.571
5929	1.8130441	3.1560833	10.47	17.423	1.203	8.901	8.932	3.475	1.603
5930	1.2882938	8.87314	18.433	16.604	1.54	11.328	13.947	5.722	1.455
5931	-1.7419072	2.9771779	17.21	25.241	1.329	4.13	12.042	3.872	1.494
5932	2.0024056	-3.3477786	5.805	11.627	0.925	3.212	4.977	3.079	1.025
5933	3.732155	2.7348745	9.03	12.989	1.512	10.891	9.996	4.537	1.516
5934	2.1799004	2.890779	10.786	16.427	1.519	7.875	10.368	3.853	1.427
5935	0.81954217	5.689098	14.26	20.463	1.559	6.376	12.848	4.091	1.449
5936	2.2557464	0.09720844	8.958	12.257	1.112	4.753	5.753	3.13	1.27
5937	2.9562235	2.2175896	9.609	13.74	1.466	7.642	9.106	5.071	1.535
5938	2.8686454	1.6683398	9.934	13.17	1.792	5.822	8.931	4.609	1.676
5939	3.1294959	8.153462	15.083	14.342	1.614	13.544	15.186	5.73	1.75
5940	3.2644954	-1.0007366	5.227	15.366	1.396	4.796	8.929	3.757	1.771
5941	1.8154842	2.1464121	10.309	17.347	1.458	5.578	9.01	4.191	1.477
5942	1.8588072	2.5576541	9.589	17.342	1.105	7.426	9.409	4.78	1.645
5943	2.1219907	-0.30994347	6.196	17.786	1.31	4.756	10.084	5.075	1.58
5944	3.2447643	0.34128422	7.393	15.48	1.188	7.638	8.023	3.737	1.466
5945	3.117658	6.8642783	12.768	18.232	1.505	11.978	15.281	4.935	1.662
5946	0.70806247	4.7378697	13.538	12.022	1.291	4.667	11.611	6.166	1.78
5947	2.8859072	-1.1701871	4.454	16.432	1.197	4.562	9.256	5.33	2.094
5948	3.5185547	-0.7584014	6.168	12.037	1.023	4.937	7.48	3.524	1.378
5949	3.2976398	-0.5247781	5.914	13.99	1.431	5.775	7.19	4.267	1.412
5950	2.8454306	-1.2481762	4.816	16.894	1.514	4.935	8.026	3.65	1.433
5951	-0.17468892	3.9181383	13.624	13.014	1.225	6.656	6.867	3.086	1.584
5952	1.0210376	9.797949	19.898	20.954	1.646	9.801	14.098	3.137	2.42
5953	2.355453	-3.2911348	4.393	10.911	1.197	3.942	5.372	2.917	1.622
5954	3.1998127	6.735962	13.101	11.41	1.664	14.033	12.716	3.909	1.921
